1.000	0.500	0.833	0.667	0.167	0.833	0.667	0.333	0.500	0.333	0.833
0.500	0.833	0.667	0.167	0.833	0.667	0.333	0.500	0.333	0.833	0.500
0.833	0.667	0.167	0.833	0.667	0.333	0.500	0.333	0.833	0.500	0.833
0.667	0.167	0.833	0.667	0.333	0.500	0.333	0.833	0.500	0.833	0.500
0.167	0.833	0.667	0.333	0.500	0.333	0.833	0.500	0.833	0.500	0.167
0.833	0.667	0.333	0.500	0.333	0.833	0.500	0.833	0.500	0.167	0.333
0.667	0.333	0.500	0.333	0.833	0.500	0.833	0.500	0.167	0.333	0.667
0.333	0.500	0.333	0.833	0.500	0.833	0.500	0.167	0.333	0.667	0.667
0.500	0.333	0.833	0.500	0.833	0.500	0.167	0.333	0.667	0.667	0.667
0.333	0.833	0.500	0.833	0.500	0.167	0.333	0.667	0.667	0.667	0.500
0.833	0.500	0.833	0.500	0.167	0.333	0.667	0.667	0.667	0.500	0.333
0.500	0.833	0.500	0.167	0.333	0.667	0.667	0.667	0.500	0.333	0.833
0.833	0.500	0.167	0.333	0.667	0.667	0.667	0.500	0.333	0.833	0.167
0.500	0.167	0.333	0.667	0.667	0.667	0.500	0.333	0.833	0.167	0.833
0.167	0.333	0.667	0.667	0.667	0.500	0.333	0.833	0.167	0.833	0.833
0.333	0.667	0.667	0.667	0.500	0.333	0.833	0.167	0.833	0.833	0.667
0.667	0.667	0.667	0.500	0.333	0.833	0.167	0.833	0.833	0.667	1.000
0.667	0.667	0.500	0.333	0.833	0.167	0.833	0.833	0.667	1.000	0.500
0.667	0.500	0.333	0.833	0.167	0.833	0.833	0.667	1.000	0.500	0.333
0.500	0.333	0.833	0.167	0.833	0.833	0.667	1.000	0.500	0.333	0.833
0.333	0.833	0.167	0.833	0.833	0.667	1.000	0.500	0.333	0.833	0.333
0.833	0.167	0.833	0.833	0.667	1.000	0.500	0.333	0.833	0.333	0.333
0.167	0.833	0.833	0.667	1.000	0.500	0.333	0.833	0.333	0.333	0.500
0.833	0.833	0.667	1.000	0.500	0.333	0.833	0.333	0.333	0.500	0.167
0.833	0.667	1.000	0.500	0.333	0.833	0.333	0.333	0.500	0.167	0.833
0.667	1.000	0.500	0.333	0.833	0.333	0.333	0.500	0.167	0.833	0.667
1.000	0.500	0.333	0.833	0.333	0.333	0.500	0.167	0.833	0.667	0.500
0.500	0.333	0.833	0.333	0.333	0.500	0.167	0.833	0.667	0.500	0.167
0.333	0.833	0.333	0.333	0.500	0.167	0.833	0.667	0.500	0.167	0.667
0.833	0.333	0.333	0.500	0.167	0.833	0.667	0.500	0.167	0.667	0.167
0.333	0.333	0.500	0.167	0.833	0.667	0.500	0.167	0.667	0.167	0.667
0.333	0.500	0.167	0.833	0.667	0.500	0.167	0.667	0.167	0.667	0.500
0.500	0.167	0.833	0.667	0.500	0.167	0.667	0.167	0.667	0.500	0.667
0.167	0.833	0.667	0.500	0.167	0.667	0.167	0.667	0.500	0.667	0.833
0.833	0.667	0.500	0.167	0.667	0.167	0.667	0.500	0.667	0.833	0.167
0.667	0.500	0.167	0.667	0.167	0.667	0.500	0.667	0.833	0.167	0.667
0.500	0.167	0.667	0.167	0.667	0.500	0.667	0.833	0.167	0.667	0.500
0.167	0.667	0.167	0.667	0.500	0.667	0.833	0.167	0.667	0.500	0.167
0.667	0.167	0.667	0.500	0.667	0.833	0.167	0.667	0.500	0.167	0.167
0.167	0.667	0.500	0.667	0.833	0.167	0.667	0.500	0.167	0.167	0.333
0.667	0.500	0.667	0.833	0.167	0.667	0.500	0.167	0.167	0.333	1.000
0.500	0.667	0.833	0.167	0.667	0.500	0.167	0.167	0.333	1.000	1.000
0.667	0.833	0.167	0.667	0.500	0.167	0.167	0.333	1.000	1.000	0.167
0.833	0.167	0.667	0.500	0.167	0.167	0.333	1.000	1.000	0.167	0.167
0.167	0.667	0.500	0.167	0.167	0.333	1.000	1.000	0.167	0.167	1.000
0.667	0.500	0.167	0.167	0.333	1.000	1.000	0.167	0.167	1.000	1.000
0.500	0.167	0.167	0.333	1.000	1.000	0.167	0.167	1.000	1.000	0.167
0.167	0.167	0.333	1.000	1.000	0.167	0.167	1.000	1.000	0.167	0.667
0.167	0.333	1.000	1.000	0.167	0.167	1.000	1.000	0.167	0.667	0.833
0.333	1.000	1.000	0.167	0.167	1.000	1.000	0.167	0.667	0.833	0.500
1.000	1.000	0.167	0.167	1.000	1.000	0.167	0.667	0.833	0.500	0.333
1.000	0.167	0.167	1.000	1.000	0.167	0.667	0.833	0.500	0.333	0.167
0.167	0.167	1.000	1.000	0.167	0.667	0.833	0.500	0.333	0.167	1.000
0.167	1.000	1.000	0.167	0.667	0.833	0.500	0.333	0.167	1.000	0.833
1.000	1.000	0.167	0.667	0.833	0.500	0.333	0.167	1.000	0.833	0.833
1.000	0.167	0.667	0.833	0.500	0.333	0.167	1.000	0.833	0.833	0.333
0.167	0.667	0.833	0.500	0.333	0.167	1.000	0.833	0.833	0.333	0.333
0.667	0.833	0.500	0.333	0.167	1.000	0.833	0.833	0.333	0.333	1.000
0.833	0.500	0.333	0.167	1.000	0.833	0.833	0.333	0.333	1.000	0.500
0.500	0.333	0.167	1.000	0.833	0.833	0.333	0.333	1.000	0.500	0.833
0.333	0.167	1.000	0.833	0.833	0.333	0.333	1.000	0.500	0.833	0.833
0.167	1.000	0.833	0.833	0.333	0.333	1.000	0.500	0.833	0.833	1.000
1.000	0.833	0.833	0.333	0.333	1.000	0.500	0.833	0.833	1.000	0.833
0.833	0.833	0.333	0.333	1.000	0.500	0.833	0.833	1.000	0.833	0.833
0.833	0.333	0.333	1.000	0.500	0.833	0.833	1.000	0.833	0.833	0.500
0.333	0.333	1.000	0.500	0.833	0.833	1.000	0.833	0.833	0.500	1.000
0.333	1.000	0.500	0.833	0.833	1.000	0.833	0.833	0.500	1.000	0.667
1.000	0.500	0.833	0.833	1.000	0.833	0.833	0.500	1.000	0.667	0.667
0.500	0.833	0.833	1.000	0.833	0.833	0.500	1.000	0.667	0.667	0.667
0.833	0.833	1.000	0.833	0.833	0.500	1.000	0.667	0.667	0.667	0.833
0.833	1.000	0.833	0.833	0.500	1.000	0.667	0.667	0.667	0.833	1.000
1.000	0.833	0.833	0.500	1.000	0.667	0.667	0.667	0.833	1.000	0.667
0.833	0.833	0.500	1.000	0.667	0.667	0.667	0.833	1.000	0.667	0.833
0.833	0.500	1.000	0.667	0.667	0.667	0.833	1.000	0.667	0.833	0.167
0.500	1.000	0.667	0.667	0.667	0.833	1.000	0.667	0.833	0.167	0.167
1.000	0.667	0.667	0.667	0.833	1.000	0.667	0.833	0.167	0.167	0.167
0.667	0.667	0.667	0.833	1.000	0.667	0.833	0.167	0.167	0.167	0.833
0.667	0.667	0.833	1.000	0.667	0.833	0.167	0.167	0.167	0.833	0.667
0.667	0.833	1.000	0.667	0.833	0.167	0.167	0.167	0.833	0.667	1.000
0.833	1.000	0.667	0.833	0.167	0.167	0.167	0.833	0.667	1.000	0.833
1.000	0.667	0.833	0.167	0.167	0.167	0.833	0.667	1.000	0.833	0.667
0.667	0.833	0.167	0.167	0.167	0.833	0.667	1.000	0.833	0.667	0.833
0.833	0.167	0.167	0.167	0.833	0.667	1.000	0.833	0.667	0.833	0.333
0.167	0.167	0.167	0.833	0.667	1.000	0.833	0.667	0.833	0.333	0.500
0.167	0.167	0.833	0.667	1.000	0.833	0.667	0.833	0.333	0.500	0.500
0.167	0.833	0.667	1.000	0.833	0.667	0.833	0.333	0.500	0.500	0.833
0.833	0.667	1.000	0.833	0.667	0.833	0.333	0.500	0.500	0.833	0.333
0.667	1.000	0.833	0.667	0.833	0.333	0.500	0.500	0.833	0.333	0.500
1.000	0.833	0.667	0.833	0.333	0.500	0.500	0.833	0.333	0.500	0.500
0.833	0.667	0.833	0.333	0.500	0.500	0.833	0.333	0.500	0.500	0.167
0.667	0.833	0.333	0.500	0.500	0.833	0.333	0.500	0.500	0.167	1.000
0.833	0.333	0.500	0.500	0.833	0.333	0.500	0.500	0.167	1.000	0.333
0.333	0.500	0.500	0.833	0.333	0.500	0.500	0.167	1.000	0.333	0.167
0.500	0.500	0.833	0.333	0.500	0.500	0.167	1.000	0.333	0.167	0.333
0.500	0.833	0.333	0.500	0.500	0.167	1.000	0.333	0.167	0.333	0.667
0.833	0.333	0.500	0.500	0.167	1.000	0.333	0.167	0.333	0.667	0.667
0.333	0.500	0.500	0.167	1.000	0.333	0.167	0.333	0.667	0.667	0.833
0.500	0.500	0.167	1.000	0.333	0.167	0.333	0.667	0.667	0.833	0.167
0.500	0.167	1.000	0.333	0.167	0.333	0.667	0.667	0.833	0.167	1.000
0.167	1.000	0.333	0.167	0.333	0.667	0.667	0.833	0.167	1.000	0.333
1.000	0.333	0.167	0.333	0.667	0.667	0.833	0.167	1.000	0.333	0.500
0.333	0.167	0.333	0.667	0.667	0.833	0.167	1.000	0.333	0.500	0.833
0.167	0.333	0.667	0.667	0.833	0.167	1.000	0.333	0.500	0.833	0.500
0.333	0.667	0.667	0.833	0.167	1.000	0.333	0.500	0.833	0.500	0.333
0.667	0.667	0.833	0.167	1.000	0.333	0.500	0.833	0.500	0.333	0.333
0.667	0.833	0.167	1.000	0.333	0.500	0.833	0.500	0.333	0.333	0.500
0.833	0.167	1.000	0.333	0.500	0.833	0.500	0.333	0.333	0.500	1.000
0.167	1.000	0.333	0.500	0.833	0.500	0.333	0.333	0.500	1.000	0.167
1.000	0.333	0.500	0.833	0.500	0.333	0.333	0.500	1.000	0.167	0.667
0.333	0.500	0.833	0.500	0.333	0.333	0.500	1.000	0.167	0.667	1.000
0.500	0.833	0.500	0.333	0.333	0.500	1.000	0.167	0.667	1.000	1.000
0.833	0.500	0.333	0.333	0.500	1.000	0.167	0.667	1.000	1.000	1.000
0.500	0.333	0.333	0.500	1.000	0.167	0.667	1.000	1.000	1.000	1.000
0.333	0.333	0.500	1.000	0.167	0.667	1.000	1.000	1.000	1.000	1.000
0.333	0.500	1.000	0.167	0.667	1.000	1.000	1.000	1.000	1.000	1.000
0.500	1.000	0.167	0.667	1.000	1.000	1.000	1.000	1.000	1.000	0.833
1.000	0.167	0.667	1.000	1.000	1.000	1.000	1.000	1.000	0.833	0.333
0.167	0.667	1.000	1.000	1.000	1.000	1.000	1.000	0.833	0.333	0.833
0.667	1.000	1.000	1.000	1.000	1.000	1.000	0.833	0.333	0.833	0.833
1.000	1.000	1.000	1.000	1.000	1.000	0.833	0.333	0.833	0.833	0.500
1.000	1.000	1.000	1.000	1.000	0.833	0.333	0.833	0.833	0.500	1.000
1.000	1.000	1.000	1.000	0.833	0.333	0.833	0.833	0.500	1.000	0.667
1.000	1.000	1.000	0.833	0.333	0.833	0.833	0.500	1.000	0.667	0.833
1.000	1.000	0.833	0.333	0.833	0.833	0.500	1.000	0.667	0.833	0.167
1.000	0.833	0.333	0.833	0.833	0.500	1.000	0.667	0.833	0.167	0.833
0.833	0.333	0.833	0.833	0.500	1.000	0.667	0.833	0.167	0.833	0.167
0.333	0.833	0.833	0.500	1.000	0.667	0.833	0.167	0.833	0.167	0.833
0.833	0.833	0.500	1.000	0.667	0.833	0.167	0.833	0.167	0.833	0.167
0.833	0.500	1.000	0.667	0.833	0.167	0.833	0.167	0.833	0.167	0.833
0.500	1.000	0.667	0.833	0.167	0.833	0.167	0.833	0.167	0.833	0.500
1.000	0.667	0.833	0.167	0.833	0.167	0.833	0.167	0.833	0.500	0.167
0.667	0.833	0.167	0.833	0.167	0.833	0.167	0.833	0.500	0.167	0.167
0.833	0.167	0.833	0.167	0.833	0.167	0.833	0.500	0.167	0.167	0.167
0.167	0.833	0.167	0.833	0.167	0.833	0.500	0.167	0.167	0.167	0.333
0.833	0.167	0.833	0.167	0.833	0.500	0.167	0.167	0.167	0.333	0.667
0.167	0.833	0.167	0.833	0.500	0.167	0.167	0.167	0.333	0.667	0.833
0.833	0.167	0.833	0.500	0.167	0.167	0.167	0.333	0.667	0.833	0.833
0.167	0.833	0.500	0.167	0.167	0.167	0.333	0.667	0.833	0.833	1.000
0.833	0.500	0.167	0.167	0.167	0.333	0.667	0.833	0.833	1.000	0.167
0.500	0.167	0.167	0.167	0.333	0.667	0.833	0.833	1.000	0.167	1.000
0.167	0.167	0.167	0.333	0.667	0.833	0.833	1.000	0.167	1.000	1.000
0.167	0.167	0.333	0.667	0.833	0.833	1.000	0.167	1.000	1.000	1.000
0.167	0.333	0.667	0.833	0.833	1.000	0.167	1.000	1.000	1.000	0.833
0.333	0.667	0.833	0.833	1.000	0.167	1.000	1.000	1.000	0.833	0.333
0.667	0.833	0.833	1.000	0.167	1.000	1.000	1.000	0.833	0.333	0.333
0.833	0.833	1.000	0.167	1.000	1.000	1.000	0.833	0.333	0.333	1.000
0.833	1.000	0.167	1.000	1.000	1.000	0.833	0.333	0.333	1.000	0.167
1.000	0.167	1.000	1.000	1.000	0.833	0.333	0.333	1.000	0.167	0.167
0.167	1.000	1.000	1.000	0.833	0.333	0.333	1.000	0.167	0.167	0.667
1.000	1.000	1.000	0.833	0.333	0.333	1.000	0.167	0.167	0.667	0.333
1.000	1.000	0.833	0.333	0.333	1.000	0.167	0.167	0.667	0.333	0.500
1.000	0.833	0.333	0.333	1.000	0.167	0.167	0.667	0.333	0.500	0.500
0.833	0.333	0.333	1.000	0.167	0.167	0.667	0.333	0.500	0.500	1.000
0.333	0.333	1.000	0.167	0.167	0.667	0.333	0.500	0.500	1.000	1.000
0.333	1.000	0.167	0.167	0.667	0.333	0.500	0.500	1.000	1.000	0.500
1.000	0.167	0.167	0.667	0.333	0.500	0.500	1.000	1.000	0.500	0.667
0.167	0.167	0.667	0.333	0.500	0.500	1.000	1.000	0.500	0.667	0.167
0.167	0.667	0.333	0.500	0.500	1.000	1.000	0.500	0.667	0.167	0.333
0.667	0.333	0.500	0.500	1.000	1.000	0.500	0.667	0.167	0.333	0.333
0.333	0.500	0.500	1.000	1.000	0.500	0.667	0.167	0.333	0.333	0.833
0.500	0.500	1.000	1.000	0.500	0.667	0.167	0.333	0.333	0.833	0.500
0.500	1.000	1.000	0.500	0.667	0.167	0.333	0.333	0.833	0.500	0.667
1.000	1.000	0.500	0.667	0.167	0.333	0.333	0.833	0.500	0.667	1.000
1.000	0.500	0.667	0.167	0.333	0.333	0.833	0.500	0.667	1.000	1.000
0.500	0.667	0.167	0.333	0.333	0.833	0.500	0.667	1.000	1.000	0.167
0.667	0.167	0.333	0.333	0.833	0.500	0.667	1.000	1.000	0.167	1.000
0.167	0.333	0.333	0.833	0.500	0.667	1.000	1.000	0.167	1.000	0.833
0.333	0.333	0.833	0.500	0.667	1.000	1.000	0.167	1.000	0.833	0.333
0.333	0.833	0.500	0.667	1.000	1.000	0.167	1.000	0.833	0.333	0.667
0.833	0.500	0.667	1.000	1.000	0.167	1.000	0.833	0.333	0.667	0.167
0.500	0.667	1.000	1.000	0.167	1.000	0.833	0.333	0.667	0.167	0.833
0.667	1.000	1.000	0.167	1.000	0.833	0.333	0.667	0.167	0.833	1.000
1.000	1.000	0.167	1.000	0.833	0.333	0.667	0.167	0.833	1.000	1.000
1.000	0.167	1.000	0.833	0.333	0.667	0.167	0.833	1.000	1.000	0.167
0.167	1.000	0.833	0.333	0.667	0.167	0.833	1.000	1.000	0.167	0.667
1.000	0.833	0.333	0.667	0.167	0.833	1.000	1.000	0.167	0.667	1.000
0.833	0.333	0.667	0.167	0.833	1.000	1.000	0.167	0.667	1.000	1.000
0.333	0.667	0.167	0.833	1.000	1.000	0.167	0.667	1.000	1.000	0.500
0.667	0.167	0.833	1.000	1.000	0.167	0.667	1.000	1.000	0.500	0.667
0.167	0.833	1.000	1.000	0.167	0.667	1.000	1.000	0.500	0.667	0.167
0.833	1.000	1.000	0.167	0.667	1.000	1.000	0.500	0.667	0.167	1.000
1.000	1.000	0.167	0.667	1.000	1.000	0.500	0.667	0.167	1.000	0.500
1.000	0.167	0.667	1.000	1.000	0.500	0.667	0.167	1.000	0.500	1.000
0.167	0.667	1.000	1.000	0.500	0.667	0.167	1.000	0.500	1.000	0.333
0.667	1.000	1.000	0.500	0.667	0.167	1.000	0.500	1.000	0.333	0.333
1.000	1.000	0.500	0.667	0.167	1.000	0.500	1.000	0.333	0.333	0.667
1.000	0.500	0.667	0.167	1.000	0.500	1.000	0.333	0.333	0.667	0.500
0.500	0.667	0.167	1.000	0.500	1.000	0.333	0.333	0.667	0.500	1.000
0.667	0.167	1.000	0.500	1.000	0.333	0.333	0.667	0.500	1.000	1.000
0.167	1.000	0.500	1.000	0.333	0.333	0.667	0.500	1.000	1.000	0.667
1.000	0.500	1.000	0.333	0.333	0.667	0.500	1.000	1.000	0.667	0.667
0.500	1.000	0.333	0.333	0.667	0.500	1.000	1.000	0.667	0.667	0.333
1.000	0.333	0.333	0.667	0.500	1.000	1.000	0.667	0.667	0.333	0.167
0.333	0.333	0.667	0.500	1.000	1.000	0.667	0.667	0.333	0.167	0.167
0.333	0.667	0.500	1.000	1.000	0.667	0.667	0.333	0.167	0.167	0.167
0.667	0.500	1.000	1.000	0.667	0.667	0.333	0.167	0.167	0.167	0.333
0.500	1.000	1.000	0.667	0.667	0.333	0.167	0.167	0.167	0.333	0.667
1.000	1.000	0.667	0.667	0.333	0.167	0.167	0.167	0.333	0.667	0.833
1.000	0.667	0.667	0.333	0.167	0.167	0.167	0.333	0.667	0.833	0.333
0.667	0.667	0.333	0.167	0.167	0.167	0.333	0.667	0.833	0.333	0.500
0.667	0.333	0.167	0.167	0.167	0.333	0.667	0.833	0.333	0.500	0.667
0.333	0.167	0.167	0.167	0.333	0.667	0.833	0.333	0.500	0.667	0.167
0.167	0.167	0.167	0.333	0.667	0.833	0.333	0.500	0.667	0.167	1.000
0.167	0.167	0.333	0.667	0.833	0.333	0.500	0.667	0.167	1.000	0.833
0.167	0.333	0.667	0.833	0.333	0.500	0.667	0.167	1.000	0.833	0.500
0.333	0.667	0.833	0.333	0.500	0.667	0.167	1.000	0.833	0.500	0.167
0.667	0.833	0.333	0.500	0.667	0.167	1.000	0.833	0.500	0.167	0.333
0.833	0.333	0.500	0.667	0.167	1.000	0.833	0.500	0.167	0.333	0.667
0.333	0.500	0.667	0.167	1.000	0.833	0.500	0.167	0.333	0.667	1.000
0.500	0.667	0.167	1.000	0.833	0.500	0.167	0.333	0.667	1.000	1.000
0.667	0.167	1.000	0.833	0.500	0.167	0.333	0.667	1.000	1.000	1.000
0.167	1.000	0.833	0.500	0.167	0.333	0.667	1.000	1.000	1.000	1.000
1.000	0.833	0.500	0.167	0.333	0.667	1.000	1.000	1.000	1.000	1.000
0.833	0.500	0.167	0.333	0.667	1.000	1.000	1.000	1.000	1.000	0.833
0.500	0.167	0.333	0.667	1.000	1.000	1.000	1.000	1.000	0.833	0.833
0.167	0.333	0.667	1.000	1.000	1.000	1.000	1.000	0.833	0.833	0.500
0.333	0.667	1.000	1.000	1.000	1.000	1.000	0.833	0.833	0.500	1.000
0.667	1.000	1.000	1.000	1.000	1.000	0.833	0.833	0.500	1.000	0.167
1.000	1.000	1.000	1.000	1.000	0.833	0.833	0.500	1.000	0.167	0.833
1.000	1.000	1.000	1.000	0.833	0.833	0.500	1.000	0.167	0.833	0.833
1.000	1.000	1.000	0.833	0.833	0.500	1.000	0.167	0.833	0.833	0.833
1.000	1.000	0.833	0.833	0.500	1.000	0.167	0.833	0.833	0.833	1.000
1.000	0.833	0.833	0.500	1.000	0.167	0.833	0.833	0.833	1.000	0.167
0.833	0.833	0.500	1.000	0.167	0.833	0.833	0.833	1.000	0.167	0.500
0.833	0.500	1.000	0.167	0.833	0.833	0.833	1.000	0.167	0.500	0.500
0.500	1.000	0.167	0.833	0.833	0.833	1.000	0.167	0.500	0.500	0.500
1.000	0.167	0.833	0.833	0.833	1.000	0.167	0.500	0.500	0.500	0.833
0.167	0.833	0.833	0.833	1.000	0.167	0.500	0.500	0.500	0.833	1.000
0.833	0.833	0.833	1.000	0.167	0.500	0.500	0.500	0.833	1.000	0.167
0.833	0.833	1.000	0.167	0.500	0.500	0.500	0.833	1.000	0.167	0.833
0.833	1.000	0.167	0.500	0.500	0.500	0.833	1.000	0.167	0.833	0.333
1.000	0.167	0.500	0.500	0.500	0.833	1.000	0.167	0.833	0.333	0.167
0.167	0.500	0.500	0.500	0.833	1.000	0.167	0.833	0.333	0.167	0.167
0.500	0.500	0.500	0.833	1.000	0.167	0.833	0.333	0.167	0.167	0.500
0.500	0.500	0.833	1.000	0.167	0.833	0.333	0.167	0.167	0.500	0.667
0.500	0.833	1.000	0.167	0.833	0.333	0.167	0.167	0.500	0.667	1.000
0.833	1.000	0.167	0.833	0.333	0.167	0.167	0.500	0.667	1.000	0.833
1.000	0.167	0.833	0.333	0.167	0.167	0.500	0.667	1.000	0.833	0.500
0.167	0.833	0.333	0.167	0.167	0.500	0.667	1.000	0.833	0.500	0.667
0.833	0.333	0.167	0.167	0.500	0.667	1.000	0.833	0.500	0.667	0.667
0.333	0.167	0.167	0.500	0.667	1.000	0.833	0.500	0.667	0.667	0.500
0.167	0.167	0.500	0.667	1.000	0.833	0.500	0.667	0.667	0.500	0.333
0.167	0.500	0.667	1.000	0.833	0.500	0.667	0.667	0.500	0.333	0.500
0.500	0.667	1.000	0.833	0.500	0.667	0.667	0.500	0.333	0.500	0.833
0.667	1.000	0.833	0.500	0.667	0.667	0.500	0.333	0.500	0.833	0.833
1.000	0.833	0.500	0.667	0.667	0.500	0.333	0.500	0.833	0.833	0.167
0.833	0.500	0.667	0.667	0.500	0.333	0.500	0.833	0.833	0.167	1.000
0.500	0.667	0.667	0.500	0.333	0.500	0.833	0.833	0.167	1.000	0.500
0.667	0.667	0.500	0.333	0.500	0.833	0.833	0.167	1.000	0.500	0.167
0.667	0.500	0.333	0.500	0.833	0.833	0.167	1.000	0.500	0.167	0.833
0.500	0.333	0.500	0.833	0.833	0.167	1.000	0.500	0.167	0.833	0.167
0.333	0.500	0.833	0.833	0.167	1.000	0.500	0.167	0.833	0.167	1.000
0.500	0.833	0.833	0.167	1.000	0.500	0.167	0.833	0.167	1.000	0.833
0.833	0.833	0.167	1.000	0.500	0.167	0.833	0.167	1.000	0.833	1.000
0.833	0.167	1.000	0.500	0.167	0.833	0.167	1.000	0.833	1.000	0.333
